4 49 1.0 1.0 0.07700226962533817 0.07550804
4 49 1.0 2.0 0.07717651682720064 0.075650126
4 49 1.0 3.0 0.07733312532792243 0.07576282
4 49 1.0 4.0 0.07747209744662506 0.07580573
4 49 1.0 5.0 0.07759348139302803 0.07585241
4 49 1.0 6.0 0.07769736924160531 0.075984105
4 49 1.0 7.000000000000001 0.07778389476422093 0.07611582
4 49 1.0 8.0 0.07785323115035243 0.076247536
4 49 1.0 9.0 0.07790558864252542 0.07637925
4 49 1.0 10.0 0.07794121211297851 0.07651095
4 49 1.0 11.0 0.07796037860585682 0.07664267
4 49 1.0 12.0 0.0779633948674435 0.07671401
4 49 1.0 13.0 0.07795059488507791 0.076772034
4 49 1.0 14.000000000000002 0.07792233745349478 0.07679083
4 49 1.0 15.0 0.07787900378537782 0.07679622
4 49 1.0 16.0 0.07782099518096165 0.07680159
4 49 1.0 17.0 0.07774873076956444 0.07683158
4 49 1.0 18.0 0.07766264533401547 0.07687347
4 49 1.0 19.0 0.07756318722707206 0.076915346
4 49 1.0 20.0 0.07745081638712589 0.07695247
4 49 1.0 21.0 0.07732600245879913 0.076956205
4 49 1.0 22.0 0.0771892230224328 0.07695137
4 49 1.0 23.0 0.07704096193499738 0.07694652
4 49 1.0 24.0 0.07688170778360448 0.07694166
4 49 1.0 25.0 0.0767119524515738 0.07693681
4 49 1.0 26.0 0.07653218979591501 0.07693197
4 49 1.0 27.0 0.07634291443410023 0.076927125
4 49 1.0 28.000000000000004 0.07614462063713001 0.076921396
4 49 1.0 28.999999999999996 0.07593780132511366 0.07675111
4 49 1.0 30.0 0.07572294716086897 0.07654013
4 49 1.0 31.0 0.07550054573639228 0.07626212
4 49 1.0 32.0 0.0752710808464125 0.07596283
4 49 1.0 33.0 0.07503503184261125 0.07566355
4 49 1.0 34.0 0.07479287306144082 0.07536428
4 49 1.0 35.0 0.07454507331776929 0.075069144
4 49 1.0 36.0 0.07429209545582535 0.07479566
4 49 1.0 37.0 0.07403439594809944 0.07452221
4 49 1.0 38.0 0.07377242453199162 0.07424875
4 49 1.0 39.0 0.07350662387315911 0.0739753
4 49 1.0 40.0 0.07323742924377735 0.073701814
4 49 1.0 41.0 0.07296526820348842 0.07342836
4 49 1.0 42.0 0.07269056027087736 0.0731549
4 49 1.0 43.0 0.07241371657421788 0.07288144
4 49 1.0 44.0 0.07213513947229783 0.07260797
4 49 1.0 45.0 0.0718552221396761 0.07233451
4 49 1.0 46.0 0.07157434811589168 0.07206105
4 49 1.0 47.0 0.0712928908247818 0.07178759
4 49 1.0 48.0 0.07101121307758268 0.07151412
4 49 1.0 49.0 0.07072966658083131 0.071240656
4 49 1.0 50.0 0.07044859147590224 0.07096718
4 49 1.0 51.0 0.07016831594001084 0.070693724
4 49 1.0 52.0 0.06988915587789347 0.070420265
4 49 1.0 53.0 0.06961141472924591 0.0701468
4 49 1.0 54.0 0.06933538341035828 0.06987334
4 49 1.0 55.00000000000001 0.06906134040077988 0.06961583
4 49 1.0 56.00000000000001 0.06878955197871596 0.069389
4 49 1.0 56.99999999999999 0.06852027260284052 0.06922654
4 49 1.0 57.99999999999999 0.06825374543289636 0.069067284
4 49 1.0 59.0 0.06799020297562908 0.06886153
4 49 1.0 60.0 0.06772986783509286 0.06865577
4 49 1.0 61.0 0.06747295353689607 0.068450026
4 49 1.0 62.0 0.06721966538572371 0.06824426
4 49 1.0 63.0 0.06697020130696538 0.068038516
4 49 1.0 64.0 0.06672475261945089 0.06780074
4 49 1.0 65.0 0.06648350468946058 0.06750952
4 49 1.0 66.0 0.06624663742694498 0.06721831
4 49 1.0 67.0 0.06601432560186152 0.06692733
4 49 1.0 68.0 0.06578673897857885 0.06663683
4 49 1.0 69.0 0.06556404228556376 0.06637168
4 49 1.0 70.0 0.06534639505256418 0.06611394
4 49 1.0 71.0 0.06513395135606555 0.06585621
4 49 1.0 72.0 0.06492685951544942 0.065598466
4 49 1.0 73.0 0.06472526177810298 0.06534073
4 49 1.0 74.0 0.06452929402374594 0.06508299
4 49 1.0 75.0 0.06433908550873241 0.06482525
4 49 1.0 76.0 0.06415475866191049 0.064567514
4 49 1.0 77.0 0.06397642893591153 0.06430978
4 49 1.0 78.0 0.0638042047118703 0.064052045
4 49 1.0 79.0 0.06363818725142442 0.06379431
4 49 1.0 80.0 0.06347847068708759 0.06353657
4 49 1.0 81.0 0.06332514204048581 0.06327883
4 49 1.0 82.0 0.06317828125740362 0.06302109
4 49 1.0 83.0 0.06303796124911888 0.062763356
4 49 1.0 84.0 0.0629042479310893 0.06250642
4 49 1.0 85.0 0.06277720025250336 0.0623355
4 49 1.0 86.0 0.06265687021310469 0.06224402
4 49 1.0 87.0 0.06254330286646025 0.062152535
4 49 1.0 88.0 0.062436536310840805 0.06206105
4 49 1.0 89.0 0.06233660166964531 0.061969563
4 49 1.0 90.0 0.0622435230626224 0.061878078
4 49 1.0 91.0 0.062157317567209644 0.061786592
4 49 1.0 92.0 0.06207799516662895 0.061695106
4 49 1.0 93.0 0.06200555867868244 0.061603628
4 49 1.0 94.0 0.06194000365724894 0.06151215
4 49 1.0 95.0 0.06188131825789864 0.061420664
4 49 1.0 96.0 0.06182948306013205 0.06132918
4 49 1.0 97.0 0.06178447084146215 0.061237693
4 49 1.0 98.0 0.06174624630252919 0.061146207
4 49 1.0 99.0 0.061714765747092275 0.06105472
4 49 1.0 100.0 0.0616899767254541 0.060963236
4 49 1.0 101.0 0.06167181765409923 0.06087175
4 49 1.0 102.0 0.06166021742768824 0.060780272
4 49 1.0 103.0 0.06165509504189378 0.060688794
4 49 1.0 104.0 0.0616563592468858 0.0605973
4 49 1.0 105.0 0.06166390825167882 0.060505822
4 49 1.0 106.0 0.061677629499160475 0.060414337
