390	4.14616E-04
395	1.05965E-03
400	2.45219E-03
405	4.97172E-03
410	9.07986E-03
415	1.42938E-02
420	2.02737E-02
425	2.61211E-02
430	3.31904E-02
435	4.15794E-02
440	5.03366E-02
445	5.74339E-02
450	6.47235E-02
455	7.23834E-02
460	8.51482E-02
465	1.06014E-01
470	1.29896E-01
475	1.53507E-01
480	1.78805E-01
485	2.06483E-01
490	2.37916E-01
495	2.85068E-01
500	3.48354E-01
505	4.27760E-01
510	5.20497E-01
515	6.20626E-01
520	7.18089E-01
525	7.94645E-01
530	8.57580E-01
535	9.07135E-01
540	9.54468E-01
545	9.81411E-01
550	9.89023E-01
555	9.99461E-01
560	9.96774E-01
565	9.90255E-01
570	9.73261E-01
575	9.42457E-01
580	8.96361E-01
585	8.58720E-01
590	8.11587E-01
595	7.54479E-01
600	6.91855E-01
605	6.27007E-01
610	5.58375E-01
615	4.89595E-01
620	4.22990E-01
625	3.60924E-01
630	2.98086E-01
635	2.41690E-01
640	1.94312E-01
645	1.54740E-01
650	1.19312E-01
655	8.97959E-02
660	6.67104E-02
665	4.89970E-02
670	3.55998E-02
675	2.55422E-02
680	1.80794E-02
685	1.26157E-02
690	8.66128E-03
695	6.02768E-03
700	4.19594E-03
705	2.91086E-03
710	1.99556E-03
715	1.36702E-03
720	9.44727E-04
725	6.53705E-04
730	4.55597E-04
735	3.17974E-04
740	2.21745E-04
745	1.56557E-04
750	1.10393E-04
755	7.82744E-05
760	5.57886E-05
765	3.98188E-05
770	2.86018E-05
775	2.05126E-05
780	1.48724E-05
785	1.08000E-05
790	7.86392E-06
795	5.73694E-06
800	4.21160E-06
805	3.10656E-06
810	2.28679E-06
815	1.69315E-06
820	1.26256E-06
825	9.42251E-07
830	7.05386E-07
