wl,n
1.453236588,2.28487664
1.461626215,2.284511532
1.470064275,2.284147438
1.478551049,2.283784305
1.487086817,2.283422078
1.495671863,2.283060705
1.504306471,2.282700132
1.512990927,2.282340305
1.521725519,2.281981172
1.530510536,2.281622679
1.53934627,2.281264774
1.548233013,2.280907403
1.55717106,2.280550516
1.566160706,2.280194059
1.575202251,2.27983798
1.584295992,2.279482227
1.593442233,2.279126748
1.602641275,2.278771492
1.611893425,2.278416405
1.621198987,2.278061437
1.630558271,2.277706535
1.639971586,2.277351649
1.649439246,2.276996726
1.658961562,2.276641715
1.668538852,2.276286563
1.678171432,2.275931221
1.687859621,2.275575636
1.697603741,2.275219756
1.707404115,2.27486353
1.717261066,2.274506906
1.727174922,2.274149833
1.737146012,2.273792258
1.747174665,2.273434131
1.757261215,2.273075399
1.767405994,2.27271601
1.777609341,2.272355913
1.787871591,2.271995055
1.798193087,2.271633384
1.808574169,2.271270847
1.819015181,2.270907393
1.829516471,2.270542969
1.840078384,2.270177522
1.850701273,2.269810999
1.861385488,2.269443348
1.872131384,2.269074514
1.882939316,2.268704445
1.893809643,2.268333088
1.904742726,2.267960387
1.915738925,2.26758629
1.926798607,2.267210743
1.937922137,2.26683369
1.949109883,2.266455077
1.960362217,2.266074849
1.971679512,2.265692952
1.983062142,2.26530933
1.994510485,2.264923926
2.006024919,2.264536685
2.017605828,2.264147551
2.029253593,2.263756467
2.040968602,2.263363376
2.052751242,2.262968222
2.064601905,2.262570945
2.076520982,2.262171489
2.088508868,2.261769794
2.100565961,2.261365803
2.112692661,2.260959456
2.124889369,2.260550694
2.137156489,2.260139457
2.149494428,2.259725684
2.161903595,2.259309314
2.1743844,2.258890288
2.186937258,2.258468542
2.199562585,2.258044015
2.212260798,2.257616644
2.225032319,2.257186366
2.237877571,2.256753117
2.250796979,2.256316834
2.263790972,2.255877451
2.27685998,2.255434904
2.290004436,2.254989127
2.303224776,2.254540052
2.316521438,2.254087615
2.329894862,2.253631746
2.343345492,2.253172378
2.356873773,2.252709442
2.370480154,2.252242869
2.384165085,2.251772588
2.39792902,2.251298529
2.411772416,2.250820621
2.42569573,2.250338791
2.439699424,2.249852967
2.453783962,2.249363075
2.467949812,2.248869041
2.482197442,2.248370789
2.496527324,2.247868245
2.510939933,2.24736133
2.525435748,2.246849969
2.540015247,2.246334082
2.554678915,2.24581359
2.569427238,2.245288414
2.584260703,2.244758473
2.599179803,2.244223684
2.614185032,2.243683965
2.629276887,2.243139233
2.644455868,2.242589403
2.659722478,2.242034389
2.675077224,2.241474105
2.690520613,2.240908463
2.706053158,2.240337374
2.721675373,2.239760749
2.737387777,2.239178497
2.753190889,2.238590527
2.769085233,2.237996744
2.785071337,2.237397055
2.801149729,2.236791364
2.817320943,2.236179575
2.833585514,2.235561591
2.849943982,2.234937311
2.866396888,2.234306636
2.882944778,2.233669463
2.8995882,2.233025691
2.916327705,2.232375214
2.933163849,2.231717927
2.950097188,2.231053722
2.967128285,2.230382491
2.984257704,2.229704124
3.001486011,2.22901851
3.018813779,2.228325533
3.036241581,2.227625081
3.053769995,2.226917037
3.071399602,2.226201282
3.089130985,2.225477697
3.106964733,2.224746161
3.124901436,2.22400655
3.142941689,2.223258738
3.16108609,2.2225026
3.179335239,2.221738006
3.197689741,2.220964826
3.216150206,2.220182926
3.234717243,2.219392173
3.25339147,2.21859243
3.272173504,2.217783557
3.291063968,2.216965414
3.310063487,2.216137857
3.329172692,2.21530074
3.348392216,2.214453917
3.367722695,2.213597236
3.38716477,2.212730546
3.406719086,2.21185369
3.42638629,2.210966511
3.446167034,2.21006885
3.466061973,2.209160542
3.486071767,2.208241423
3.506197079,2.207311323
3.526438576,2.206370071
3.546796928,2.205417493
3.56727281,2.204453411
3.587866901,2.203477645
3.608579883,2.20249001
3.629412442,2.20149032
3.650365268,2.200478384
3.671439057,2.199454008
3.692634506,2.198416994
3.713952318,2.19736714
3.735393198,2.196304243
3.756957859,2.195228092
3.778647013,2.194138475
3.80046138,2.193035173
3.822401683,2.191917967
3.844468649,2.190786629
3.866663009,2.189640927
3.888985498,2.188480629
3.911436856,2.187305492
3.934017828,2.186115272
3.95672916,2.184909719
3.979571607,2.183688575
4.002545925,2.182451579
4.025652874,2.181198463
4.048893222,2.179928955
4.072267738,2.178642773
4.095777196,2.177339631
4.119422376,2.176019237
4.143204061,2.174681288
4.167123039,2.173325477
4.191180103,2.171951488
4.215376049,2.170558997
4.239711681,2.169147671
4.264187803,2.16771717
4.288805228,2.16626714
4.313564771,2.164797223
4.338467252,2.163307045
4.363513497,2.161796223
4.388704335,2.160264363
4.414040602,2.158711057
4.439523137,2.157135885
4.465152783,2.155538411
4.490930392,2.153918185
4.516856816,2.152274738
4.542932915,2.150607585
4.569159553,2.148916223
4.595537599,2.147200122
4.622067927,2.145458734
4.648751416,2.143691483
4.675588951,2.141897763
4.70258142,2.140076944
4.729729719,2.138228352
4.757034747,2.136351284
4.784497408,2.134444989
4.812118613,2.132508673
4.839899277,2.130541491
4.86784032,2.128542541
4.895942669,2.126510867
4.924207255,2.124445442
4.952635014,2.122345174
4.981226887,2.120208901
5.009983824,2.118035381
5.038906776,2.115823301
5.067996703,2.113571272
5.097254567,2.111277836
5.126681339,2.108941468
5.156277993,2.106560591
5.186045511,2.104133588
5.215984878,2.101658822
5.246097088,2.099134662
5.276383137,2.096559509
5.306844029,2.093931842
5.337480774,2.091250248
5.368294386,2.088513479
5.399285888,2.085720503
5.430456306,2.082870554
5.461806672,2.079963213
5.493338026,2.07699844
5.525051413,2.073976664
5.556947883,2.070898821
5.589028493,2.067766425
5.621294306,2.064581606
5.653746393,2.06134715
5.686385827,2.05806653
5.71921369,2.054743907
5.752231071,2.05138413
5.785439064,2.04799271
5.818838768,2.044575777
5.852431291,2.041140011
5.886217745,2.037692553
5.920199251,2.034240908
5.954376934,2.030792792
5.988751928,2.027356025
6.02332537,2.023938339
6.058098407,2.020547237
6.09307219,2.017189791
6.12824788,2.013872485
6.163626641,2.010601033
6.199209646,2.007380218
6.234998074,2.004213732
6.270993111,2.001104048
6.307195949,1.998052307
6.343607788,1.995058222
6.380229836,1.992120029
6.417063305,1.989234468
6.454109415,1.986396753
6.491369396,1.983600648
6.52884448,1.980838502
6.566535911,1.978101352
6.604444936,1.97537903
6.642572813,1.972660332
6.680920804,1.969933134
6.719490181,1.96718459
6.758282221,1.964401294
6.79729821,1.961569474
6.836539441,1.958675158
6.876007214,1.955704369
6.915702837,1.952643258
6.955627625,1.949478299
6.995782901,1.946196404
7.036169997,1.942785027
7.076790249,1.939232312
7.117645005,1.935527135
7.158735619,1.93165918
7.20006345,1.92761896
7.24162987,1.923397899
7.283436256,1.918988248
7.325483992,1.914383141
7.367774473,1.909576499
7.410309099,1.904563068
7.45308928,1.899338238
7.496116434,1.893898073
7.539391987,1.88823921
7.582917371,1.882358704
7.626694031,1.876254011
7.670723416,1.869922826
7.715006986,1.86336301
7.759546207,1.85657248
7.804342556,1.849549058
7.849397518,1.84229043
7.894712584,1.834793952
7.940289257,1.827056604
7.986129047,1.819074859
8.032233473,1.810844562
8.078604063,1.802360857
8.125242354,1.793618041
8.17214989,1.784609532
8.219328226,1.775327712
8.266778925,1.765763901
8.314503561,1.755908271
8.362503714,1.745749743
8.410780975,1.735276035
8.459336943,1.724473535
8.508173228,1.713327302
8.557291448,1.70182118
8.606693231,1.689937739
8.656380213,1.67765834
8.706354042,1.664963266
8.756616372,1.65183193
8.80716887,1.638242931
8.858013211,1.624174381
8.909151079,1.609604139
8.96058417,1.594510146
9.012314186,1.578870821
9.064342844,1.562665558
9.116671866,1.545875136
9.169302987,1.528482398
9.222237951,1.510472944
9.275478512,1.491835729
9.329026434,1.47256406
9.382883491,1.452656473
9.437051469,1.432117733
9.491532161,1.410960076
9.546327375,1.389204426
9.601438924,1.366881906
9.656868636,1.344035424
9.712618347,1.32072135
9.768689904,1.297011412
9.825085167,1.272994678
9.881806002,1.248779417
9.938854291,1.224494787
9.996231923,1.200292281
10.0539408,1.17634619
10.11198283,1.152852627
10.17035995,1.130027157
10.22907408,1.108099488
10.28812716,1.087305407
10.34752117,1.067875821
10.40725806,1.050022991
10.46733982,1.033926137
10.52776843,1.019717235
10.5885459,1.007470267
10.64967424,0.997195143
10.71115548,0.988837408
10.77299166,0.982283767
10.83518482,0.977371138
10.89773702,0.973898197
10.96065035,0.971637564
11.02392687,0.970346714
11.0875687,0.969777517
11.15157793,0.969683914
11.21595669,0.969828334
11.28070712,0.969986822
11.34583135,0.969954345
11.41133155,0.969549431
11.47720988,0.96861976
11.54346854,0.967048422
11.61010971,0.96476023
11.67713561,0.961728384
11.74454844,0.957980532
11.81235046,0.953602724
11.88054391,0.948739879
11.94913103,0.94359193
12.01811412,0.93840364
12.08749545,0.933448187
12.15727732,0.929004835
