0.00002	0
1.81818E-05	0.005
0.000016	0.002
1.42857E-05	0.041
1.37931E-05	0.002
1.29032E-05	0.015
1.21212E-05	0.002
1.11111E-05	0.004
1.08108E-05	0.003
1.02564E-05	0.0035
0.00001	0.0025
9.7561E-06	0.006
9.52381E-06	0.003
9.30233E-06	0.004
0.000008	0.0025
7.14286E-06	0
6.89655E-06	0.007
6.77966E-06	0.002
6.66667E-06	0.005
6.55738E-06	0.002
6.45161E-06	0.0025
0.00000625	0.001
6.15385E-06	0.003
5.71429E-06	0.002
0.000005	0.001
0.000004	0.0015
3.50877E-06	0.004
3.44828E-06	0.002
3.38983E-06	0.009
3.33333E-06	0.0015
3.30579E-06	0.005
3.27869E-06	0.002
0.0000032	0.002
2.85714E-06	0.001
1.00E-06	0
8.00E-07	0
5.00E-07	0
3.00E-07	0
